Climate_ID,Mean_Temp,Min_Temp,Max_Temp,Mean_Diff_from_Normal,Snowfall,Percent_of_Normal_Snowfall,Total_Precip,Percent_of_Normal_Precip,Snow_on_Ground,Days_with_Precip,Heating_Degree_Days,Cooling_Degree_Days,Mean_Temp_Normalized,Min_Temp_Normalized,Max_Temp_Normalized,Mean_Diff_from_Normal_Normalized,Snowfall_Normalized,Percent_of_Normal_Snowfall_Normalized,Total_Precip_Normalized,Percent_of_Normal_Precip_Normalized,Snow_on_Ground_Normalized,Days_with_Precip_Normalized,Heating_Degree_Days_Normalized,Cooling_Degree_Days_Normalized,Mean_Temp_Binned,Mean_Temp_Binned_Encoded,Min_Temp_Binned,Min_Temp_Binned_Encoded,Max_Temp_Binned,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned,Cooling_Degree_Days_Binned_Encoded
1347,11.6671875,-1.509375,28.5328125,0.681818182,1.992,68.71428571,107.5089552,249.6666667,0.090909091,9.895522388,180.659375,7.4953125,0.775802672,0.760699892,0.806700781,0.626297886,0.019494786,0.110606496,0.394877603,0.748151351,0.001169437,0.484680246,0.140866012,0.063074779,"(11.443, 12.206]",27,"(-1.885, -1.001]",27,"(28.474, 28.904]",30,"(0.618, 0.7]",22,"(1.472, 2.128]",8,"(65.965, 70.98]",13,"(106.354, 113.279]",37,"(191.948, 330.556]",40,"(0.0579, 0.138]",2,"(9.714, 9.976]",29,"(171.81, 194.421]",13,"(6.52, 8.754]",10
1348,14.55433526,3.125862069,27.40404624,1.003333333,0,0,82.81944444,100.7058824,0,10.13194444,109.9312139,13.01098266,0.839298562,0.847412476,0.781256695,0.641771889,0,0,0.302439202,0.284359936,0,0.497000879,0.083509252,0.109490413,"(14.356, 15.052]",31,"(2.538, 3.152]",32,"(26.688, 27.522]",27,"(0.915, 1.043]",25,"(-0.001, 0.00736]",0,"(-0.001, 0.14]",0,"(80.661, 84.872]",31,"(100.127, 102.075]",21,"(-0.001, 0.00997]",0,"(9.976, 10.194]",30,"(95.336, 110.851]",9,"(11.325, 14.709]",12
1349,10.35078125,0.173148148,23.98240741,-0.8,0.002197802,0,89.40112994,109,0,10.60451977,219.06875,1.42421875,0.746851474,0.79217529,0.704127818,0.554980378,2.15E-05,0,0.327081265,0.310183784,0,0.521628137,0.172013964,0.011985128,"(9.474, 10.431]",25,"(-1.001, 0.261]",28,"(23.462, 24.369]",23,"(-0.914, -0.783]",9,"(-0.001, 0.00736]",0,"(-0.001, 0.14]",0,"(87.882, 91.588]",33,"(108.225, 109.745]",25,"(-0.001, 0.00997]",0,"(10.445, 10.737]",32,"(215.885, 247.339]",15,"(1.088, 1.96]",6
1350,6.636363636,-4.336480687,15.46709402,-1.29382716,1.792063492,24.62,108.2582938,85.92156863,0.201754386,10.9478673,325.8138528,0,0.665161769,0.707812492,0.512179869,0.531213277,0.017538099,0.039629779,0.397683154,0.238328776,0.002595329,0.539520963,0.25857854,0,"(6.576, 7.466]",22,"(-4.991, -4.104]",23,"(15.343, 16.481]",16,"(-1.355, -1.138]",7,"(1.472, 2.128]",8,"(24.514, 30.214]",6,"(106.354, 113.279]",37,"(84.924, 86.963]",14,"(0.138, 0.294]",3,"(10.737, 11.04]",33,"(302.402, 330.602]",18,"(-0.001, 0.00328]",0
1351,1.758102767,-16.5916996,18.81897233,-1.986666667,8.381818182,70.90909091,16.82975207,106.1428571,2.159090909,4.260330579,491.0332016,0,0.557876123,0.478550929,0.587736239,0.497868034,0.082028991,0.114139382,0.055371459,0.301288031,0.027774123,0.191014207,0.392562607,0,"(1.089, 1.977]",16,"(-17.857, -16.177]",13,"(18.189, 19.031]",18,"(-2.001, -1.604]",5,"(8.209, 9.419]",14,"(65.965, 70.98]",13,"(16.625, 18.057]",6,"(103.79, 106.718]",23,"(2.146, 2.959]",8,"(4.183, 4.4]",6,"(475.888, 497.903]",25,"(-0.001, 0.00328]",0
1352,1.163414634,-15.97195122,18.3902439,-2.920833333,9.560869565,147,13.53974359,64.07692308,2.690909091,4.217948718,499.3036585,0,0.544797384,0.490144723,0.578072056,0.452908106,0.093567823,0.236619718,0.043053551,0.170315177,0.034615328,0.188805567,0.399269506,0,"(1.089, 1.977]",16,"(-16.177, -14.259]",14,"(18.189, 19.031]",18,"(-2.945, -2.464]",3,"(9.419, 10.699]",15,"(140.04, 147.396]",25,"(12.754, 13.962]",3,"(63.031, 65.731]",6,"(2.146, 2.959]",8,"(4.183, 4.4]",6,"(497.903, 531.605]",26,"(-0.001, 0.00328]",0
1353,2.404761905,-9.123809524,18.14444444,-1.827272727,24.24230769,285.375,44.81029412,155.8888889,3.707317073,6.102941176,443.3968254,0,0.572097839,0.618254688,0.572531368,0.505539406,0.237248291,0.459356137,0.160131598,0.456172973,0.047690202,0.287037941,0.35393205,0,"(1.977, 2.71]",17,"(-9.3, -8.327]",19,"(16.481, 18.189]",17,"(-2.001, -1.604]",5,"(23.344, 26.023]",25,"(230.527, 621.25]",30,"(44.152, 46.73]",17,"(152.467, 160.524]",37,"(2.959, 4.169]",9,"(5.897, 6.133]",13,"(434.277, 453.368]",23,"(-0.001, 0.00328]",0
1354,7.975438596,-2.820930233,23.45263158,1.175862069,2.357575758,73.86666667,115.2521127,189.375,0.235294118,11.00704225,294.7,1.561403509,0.694611511,0.736164288,0.692185876,0.650075418,0.023072507,0.118900067,0.423868259,0.560432432,0.003026778,0.54260474,0.233346868,0.01313957,"(7.466, 8.474]",23,"(-3.28, -2.565]",25,"(22.606, 23.462]",22,"(1.043, 1.188]",26,"(2.128, 3.257]",9,"(70.98, 76.433]",14,"(113.279, 128.736]",38,"(173.308, 191.948]",39,"(0.138, 0.294]",3,"(10.737, 11.04]",33,"(275.72, 302.402]",17,"(1.088, 1.96]",6
1355,5.688372093,-3.265898618,17.72304147,0.7,0.375268817,3.281690141,118.3583333,172.2222222,0.296296296,9.416666667,363.8821705,0,0.644312969,0.727840149,0.563032312,0.627172947,0.003672583,0.005282399,0.435498059,0.507027027,0.003811498,0.459725698,0.289449912,0,"(5.675, 6.576]",21,"(-3.28, -2.565]",25,"(16.481, 18.189]",17,"(0.618, 0.7]",22,"(0.309, 0.495]",5,"(2.477, 5.428]",2,"(113.279, 128.736]",38,"(160.524, 173.308]",38,"(0.294, 0.585]",4,"(9.221, 9.503]",27,"(358.708, 383.882]",20,"(-0.001, 0.00328]",0
1356,3.385470085,-9.040851064,12.35384615,0.848148148,5.262204724,11.20754717,99.97783019,64.50943396,3.215384615,9.481132075,405.0662393,0,0.593666163,0.619806614,0.442002588,0.634303078,0.051498772,0.018040317,0.366680805,0.171661805,0.041362079,0.463085176,0.322847992,0,"(2.71, 3.516]",18,"(-9.3, -8.327]",19,"(11.653, 12.722]",13,"(0.808, 0.915]",24,"(4.249, 5.509]",11,"(10.523, 16.775]",4,"(95.206, 100.693]",35,"(63.031, 65.731]",6,"(2.959, 4.169]",9,"(9.221, 9.503]",27,"(383.882, 409.25]",21,"(-0.001, 0.00328]",0
1357,-4.391304348,-24.57667984,11.70434783,0.553333333,28.79090909,147.375,24.89626556,138.1818182,9.241935484,6.659751037,656.5355731,0,0.422634664,0.32917383,0.42736192,0.620114118,0.281763356,0.23722334,0.085572771,0.401041769,0.118886451,0.316054903,0.52677619,0,"(-5.42, -4.265]",10,"(-25.829, -24.569]",8,"(11.653, 12.722]",13,"(0.481, 0.618]",21,"(26.023, 28.853]",26,"(140.04, 147.396]",25,"(24.254, 26.84]",10,"(135.909, 141.207]",34,"(8.348, 10.261]",13,"(6.415, 6.674]",15,"(632.339, 669.005]",30,"(-0.001, 0.00328]",0
1358,-6.298780488,-23.92439024,8.27195122,-0.408333333,14.1826087,114,14.99102564,92.85714286,6.482758621,5.064102564,702.8512195,0,0.380684302,0.34137638,0.349990547,0.57383066,0.138798654,0.183501006,0.048487202,0.25992278,0.083392939,0.232901075,0.564335705,0,"(-6.566, -5.42]",9,"(-24.569, -23.007]",9,"(8.041, 8.595]",8,"(-0.437, -0.306]",13,"(14.151, 15.262]",19,"(111.171, 116.58]",21,"(13.962, 15.263]",4,"(91.187, 93.871]",17,"(5.36, 6.488]",11,"(4.871, 5.101]",9,"(702.516, 727.645]",32,"(-0.001, 0.00328]",0
1359,-7.367741935,-22.37741935,5.058064516,-0.390909091,15.468,78.88888889,15.59393939,69.72727273,7.886792453,4.893939394,717.5080645,0,0.357175059,0.370315967,0.277544716,0.57466926,0.151378186,0.126984127,0.050744533,0.187907617,0.101454156,0.224033384,0.576221623,0,"(-7.488, -6.566]",8,"(-23.007, -21.409]",10,"(4.741, 5.705]",4,"(-0.437, -0.306]",13,"(15.262, 17.018]",20,"(76.433, 83.156]",15,"(15.263, 16.625]",5,"(68.832, 71.586]",8,"(6.488, 8.348]",12,"(4.871, 5.101]",9,"(702.516, 727.645]",32,"(-0.001, 0.00328]",0
1360,-2.425730994,-18.1380117,8.329239766,-2.944827586,29.40151515,186.6923077,44.01928571,63.76923077,6.922222222,8.342857143,578.3947368,0,0.465862735,0.449623667,0.351281917,0.451753302,0.287739076,0.300510757,0.157170035,0.169357173,0.089046113,0.403766398,0.463408145,0,"(-2.759, -1.62]",12,"(-19.687, -17.857]",12,"(8.041, 8.595]",8,"(-2.945, -2.464]",3,"(28.853, 32.312]",27,"(175.253, 194.198]",28,"(41.886, 44.152]",16,"(63.031, 65.731]",6,"(6.488, 8.348]",12,"(8.117, 8.345]",22,"(562.688, 595.801]",28,"(-0.001, 0.00328]",0
1361,-4.078294574,-17.76175115,7.456221198,-2.6,34.85463918,195.8,56.17336957,72.375,12.91666667,9.233695652,632.3434109,0,0.429518563,0.456662471,0.331602768,0.468349295,0.341106288,0.315171026,0.202675355,0.196151351,0.166157474,0.450190553,0.507157638,0,"(-4.265, -2.759]",11,"(-17.857, -16.177]",13,"(7.312, 8.041]",7,"(-2.945, -2.464]",3,"(32.312, 36.378]",28,"(194.198, 230.527]",29,"(54.951, 57.298]",21,"(71.586, 74.479]",9,"(11.686, 13.166]",15,"(9.221, 9.503]",27,"(632.339, 669.005]",30,"(-0.001, 0.00328]",0
1362,0.9,-8.128085106,7.644017094,1.525925926,27.14330709,44.8,156.0889952,109.98,14.51824818,15.15311005,493.1247863,0,0.539004211,0.636881963,0.335835969,0.666923424,0.265639035,0.072112676,0.576762991,0.313235027,0.186759906,0.758668247,0.39425877,0,"(0.354, 1.089]",15,"(-8.327, -7.133]",20,"(7.312, 8.041]",7,"(1.428, 1.558]",29,"(26.023, 28.853]",26,"(43.464, 48.065]",9,"(154.302, 269.132]",40,"(109.745, 112.417]",26,"(13.166, 15.42]",16,"(14.506, 19.784]",40,"(475.888, 497.903]",25,"(-0.001, 0.00328]",0
1363,-8.433201581,-22.88418972,5.76798419,1.093333333,19.37727273,117.5555556,11.24393305,99,13.38983051,3.589958159,798.2332016,0,0.33374283,0.360835682,0.293547371,0.646103443,0.189636436,0.189224234,0.034457955,0.279048649,0.172244162,0.156079174,0.641685397,0,"(-9.294, -8.259]",6,"(-23.007, -21.409]",10,"(5.705, 6.522]",5,"(1.043, 1.188]",26,"(18.161, 19.788]",22,"(116.58, 123.544]",22,"(10.956, 12.754]",2,"(97.851, 100.127]",20,"(13.166, 15.42]",16,"(3.436, 3.691]",3,"(773.561, 812.449]",35,"(-0.001, 0.00328]",0
1364,-12.24268293,-31.42560976,2.841463415,0.883333333,5.734782609,28.09090909,5.869230769,27.05555556,10.26315789,1.897435897,905.9060976,0,0.249962426,0.201049119,0.227579199,0.635996484,0.056123674,0.045216755,0.01433488,0.055048649,0.132023256,0.067876976,0.729002365,0,"(-12.906, -11.526]",3,"(-31.573, -30.12]",4,"(2.712, 3.739]",2,"(0.808, 0.915]",24,"(5.509, 6.688]",12,"(24.514, 30.214]",6,"(2.04, 8.489]",0,"(9.374, 35.963]",0,"(10.261, 11.686]",14,"(0.594, 2.446]",0,"(891.391, 941.774]",38,"(-0.001, 0.00328]",0
1365,-14.71428571,-32.08730159,0.236507937,0.472727273,13.30769231,63.4,9.190909091,49.375,12.80392157,2.636363636,953.6761905,0,0.195605451,0.188670678,0.168859591,0.616234679,0.130236251,0.102052314,0.026771361,0.124540541,0.164707144,0.106384623,0.767741358,0,"(-14.967, -12.906]",2,"(-33.211, -31.573]",3,"(-7.256, 0.658]",0,"(0.353, 0.481]",20,"(13.011, 14.151]",18,"(59.501, 65.965]",12,"(8.489, 10.956]",1,"(44.166, 50.503]",2,"(11.686, 13.166]",15,"(2.446, 3.056]",1,"(941.774, 1015.889]",39,"(-0.001, 0.00328]",0
1366,-5.955294118,-23.51588235,6.395294118,0.789285714,38.36,110.2,52.3942446,109.4,14.43877551,8.496402878,704.5111765,0,0.388238461,0.349018444,0.307687879,0.631470124,0.375411638,0.177384306,0.188526177,0.311429189,0.185737585,0.411768108,0.565681841,0,"(-6.566, -5.42]",9,"(-24.569, -23.007]",9,"(5.705, 6.522]",5,"(0.7, 0.808]",23,"(36.378, 40.008]",29,"(105.141, 111.171]",20,"(51.742, 54.951]",20,"(108.225, 109.745]",25,"(13.166, 15.42]",16,"(8.345, 8.561]",23,"(702.516, 727.645]",32,"(-0.001, 0.00328]",0
1367,-9.214173228,-22.53018868,6.426886792,0.3,30.47526882,63.61111111,51.05085714,70.6,17.80952381,8.994285714,816.2653543,0,0.316567232,0.367458071,0.308400025,0.607921596,0.298247409,0.102392131,0.183496487,0.190624865,0.229098232,0.437714213,0.65630851,0,"(-9.294, -8.259]",6,"(-23.007, -21.409]",10,"(5.705, 6.522]",5,"(0.231, 0.353]",19,"(28.853, 32.312]",27,"(59.501, 65.965]",12,"(49.319, 51.742]",19,"(68.832, 71.586]",8,"(16.833, 18.443]",18,"(8.791, 8.997]",25,"(812.449, 847.712]",36,"(-0.001, 0.00328]",0
1368,-0.900862069,-17.63304721,9.405172414,-0.06375,56.8296,213.7804878,238.2580488,158.1707317,25.56737589,18.88405797,548.7392241,0,0.499398569,0.459070169,0.375535054,0.590414897,0.5561651,0.344113461,0.884406835,0.463277521,0.328893724,0.953098665,0.439359109,0,"(-1.62, -0.788]",13,"(-17.857, -16.177]",13,"(9.173, 9.8]",10,"(-0.086, 0.0242]",16,"(55.882, 102.181]",32,"(194.198, 230.527]",29,"(154.302, 269.132]",40,"(152.467, 160.524]",37,"(24.065, 26.326]",22,"(14.506, 19.784]",40,"(531.605, 562.688]",27,"(-0.001, 0.00328]",0
1369,-12.48685259,-38.22270916,6.44063745,-1.29375,17.02173913,80.33333333,11.93083333,87.25,18.38333333,3.883333333,919.9482072,0,0.2445925,0.073894015,0.308709985,0.53121699,0.166583915,0.129309188,0.037029734,0.242464865,0.236479606,0.171367798,0.740389766,0,"(-12.906, -11.526]",3,"(-42.174, -36.58]",0,"(5.705, 6.522]",5,"(-1.355, -1.138]",7,"(17.018, 18.161]",21,"(76.433, 83.156]",15,"(10.956, 12.754]",2,"(86.963, 88.898]",15,"(16.833, 18.443]",18,"(3.691, 3.945]",4,"(891.391, 941.774]",38,"(-0.001, 0.00328]",0
1370,-14.06419753,-37.42222222,3.550617284,1.052173913,14.20909091,96,13.07922078,80.53333333,16.79661017,4.428571429,967.7950617,0,0.209902581,0.088868932,0.243564592,0.644122507,0.139057823,0.154527163,0.041329337,0.221552432,0.216068309,0.199781722,0.779191009,0,"(-14.967, -12.906]",2,"(-42.174, -36.58]",0,"(2.712, 3.739]",2,"(1.043, 1.188]",26,"(14.151, 15.262]",19,"(93.736, 99.193]",18,"(12.754, 13.962]",3,"(80.247, 82.582]",12,"(15.42, 16.833]",17,"(4.4, 4.611]",7,"(941.774, 1015.889]",39,"(-0.001, 0.00328]",0
1371,-14.95238095,-34.5984127,0.366666667,3.145454545,25.13461538,106.875,17.87121212,97.54545455,21.68627451,5.257575758,958.2857143,0,0.190369117,0.14169467,0.171793564,0.744868712,0.245980895,0.172032193,0.059270722,0.274519902,0.278967995,0.242983519,0.771479436,0,"(-14.967, -12.906]",2,"(-34.882, -33.211]",2,"(-7.256, 0.658]",0,"(3.122, 3.467]",37,"(23.344, 26.023]",25,"(105.141, 111.171]",20,"(16.625, 18.057]",6,"(96.055, 97.851]",19,"(20.015, 21.902]",20,"(5.101, 5.309]",10,"(941.774, 1015.889]",39,"(-0.001, 0.00328]",0
1372,-6.446242775,-23.20346821,6.110404624,3.819354839,38.40447761,94.0625,69.83262411,143.6875,23.79816514,8.24822695,704.4878613,0,0.377441223,0.354862856,0.301266042,0.777302441,0.37584692,0.151408451,0.253816087,0.418183784,0.306134943,0.398834947,0.565662934,0,"(-6.566, -5.42]",9,"(-24.569, -23.007]",9,"(5.705, 6.522]",5,"(3.467, 3.983]",38,"(36.378, 40.008]",29,"(93.736, 99.193]",18,"(67.898, 70.504]",26,"(141.207, 145.612]",35,"(21.902, 24.065]",21,"(8.117, 8.345]",22,"(702.516, 727.645]",32,"(-0.001, 0.00328]",0
1373,-12.30944882,-28.71865672,1.147014925,3.5,51.48421053,94,53.276,89.33333333,39.7,9.69,913.8,0,0.24849407,0.251688792,0.189383785,0.76193241,0.503852237,0.151307847,0.191827501,0.248951351,0.510693037,0.473969884,0.735403898,0,"(-12.906, -11.526]",3,"(-28.838, -27.314]",6,"(0.658, 2.712]",1,"(3.467, 3.983]",38,"(45.292, 55.882]",31,"(93.736, 99.193]",18,"(51.742, 54.951]",20,"(88.898, 91.187]",16,"(39.69, 77.738]",26,"(9.503, 9.714]",28,"(891.391, 941.774]",38,"(-0.001, 0.00328]",0
1374,1.134188034,-8.565106383,9.561538462,0.258024691,22.43412698,87.91304348,96.13990385,95.19565217,28.56716418,12.00961538,459.2995726,0,0.544154615,0.628706493,0.37905978,0.605901392,0.21955246,0.141509929,0.352311473,0.26720376,0.367482414,0.594851707,0.366828329,0,"(1.089, 1.977]",16,"(-9.3, -8.327]",19,"(9.173, 9.8]",10,"(0.231, 0.353]",19,"(21.333, 23.344]",24,"(87.911, 93.736]",17,"(95.206, 100.693]",35,"(93.871, 96.055]",18,"(26.326, 29.497]",23,"(11.768, 12.187]",36,"(453.368, 475.888]",24,"(-0.001, 0.00328]",0
1375,-7.201587302,-27.51944444,8.715079365,1.5625,18.12608696,129,14.12301255,144.1666667,20,4.435146444,703.8849206,0,0.360829232,0.274122768,0.359979321,0.668683675,0.177391658,0.207645875,0.045237331,0.419675676,0.257276089,0.200124365,0.565173981,0,"(-7.488, -6.566]",8,"(-28.838, -27.314]",6,"(8.595, 9.173]",9,"(1.558, 1.685]",30,"(17.018, 18.161]",21,"(123.544, 131.45]",23,"(13.962, 15.263]",4,"(141.207, 145.612]",35,"(18.443, 20.015]",19,"(4.4, 4.611]",7,"(702.516, 727.645]",32,"(-0.001, 0.00328]",0
1376,-11.52839506,-33.15802469,6.37654321,1.069565217,6.690909091,32,6.950649351,41.73333333,17.96153846,2,833.4098765,0,0.265671474,0.168640383,0.307265205,0.644959522,0.065480843,0.051509054,0.018383749,0.100748108,0.231053719,0.073221886,0.670211802,0,"(-12.906, -11.526]",3,"(-33.211, -31.573]",3,"(5.705, 6.522]",5,"(1.043, 1.188]",26,"(6.688, 8.209]",13,"(30.214, 37.363]",7,"(2.04, 8.489]",0,"(35.963, 44.166]",1,"(16.833, 18.443]",18,"(0.594, 2.446]",0,"(812.449, 847.712]",36,"(-0.001, 0.00328]",0
1377,-14.6921875,-33.3171875,3.696875,0.572727273,7.576923077,45.75,6.05,46.36363636,22.85714286,2.121212121,885.0390625,0,0.196091448,0.165662883,0.24686146,0.621047517,0.074151854,0.073641851,0.015011686,0.115164619,0.294029816,0.079538598,0.712080314,0,"(-14.967, -12.906]",2,"(-34.882, -33.211]",2,"(2.712, 3.739]",2,"(0.481, 0.618]",21,"(6.688, 8.209]",13,"(43.464, 48.065]",9,"(2.04, 8.489]",0,"(44.166, 50.503]",2,"(21.902, 24.065]",21,"(0.594, 2.446]",0,"(847.712, 891.391]",37,"(-0.001, 0.00328]",0
1378,-7.719883041,-27.38304094,6.805263158,1.633333333,46.88181818,150.9333333,35.63115942,101.3333333,35.13761468,7.347826087,710.828655,0,0.34943056,0.276674504,0.316929196,0.672092768,0.458810745,0.24295104,0.125764593,0.286313514,0.452003405,0.351912471,0.570804979,0,"(-8.259, -7.488]",7,"(-28.838, -27.314]",6,"(6.522, 7.312]",6,"(1.558, 1.685]",30,"(45.292, 55.882]",31,"(147.396, 158.139]",26,"(35.115, 39.152]",14,"(100.127, 102.075]",21,"(32.965, 39.69]",25,"(7.123, 7.375]",18,"(702.516, 727.645]",32,"(-0.001, 0.00328]",0
1379,-12.70866142,-31.14433962,5.367924528,1.4,58.15913978,176.2,48.74682081,131.1428571,57.09448819,7.375722543,849.9598425,0,0.239714346,0.206310912,0.284529425,0.660862813,0.569176693,0.28362173,0.174870094,0.379125869,0.734452332,0.353366235,0.68363294,0,"(-12.906, -11.526]",3,"(-31.573, -30.12]",4,"(4.741, 5.705]",4,"(1.294, 1.428]",28,"(55.882, 102.181]",32,"(175.253, 194.198]",28,"(46.73, 49.319]",18,"(127.471, 131.984]",32,"(39.69, 77.738]",26,"(7.375, 7.628]",19,"(847.712, 891.391]",37,"(-0.001, 0.00328]",0
1380,2.34248927,-9.561965812,12.36137339,-1.417721519,11.312,59.27659574,77.10339806,76.89361702,16.56589147,9.466019417,443.4291845,0,0.570728302,0.610057985,0.442172263,0.525250442,0.11070533,0.095415043,0.281038122,0.210220127,0.213100389,0.462297612,0.353958292,0,"(1.977, 2.71]",17,"(-10.363, -9.3]",18,"(11.653, 12.722]",13,"(-1.604, -1.355]",6,"(10.699, 11.794]",16,"(54.368, 59.501]",11,"(75.39, 78.082]",29,"(74.479, 77.85]",10,"(15.42, 16.833]",17,"(9.221, 9.503]",27,"(434.277, 453.368]",23,"(-0.001, 0.00328]",0
1381,-6.86374502,-26.35577689,9.062151394,-3.4125,26.06521739,131.7777778,16.48487395,107.9166667,26.36507937,4.869747899,746.0027888,0,0.368259262,0.295891799,0.367802846,0.429244986,0.255088268,0.212117147,0.054080223,0.306810811,0.339155226,0.222772695,0.599329323,0,"(-7.488, -6.566]",8,"(-27.314, -25.829]",7,"(8.595, 9.173]",9,"(-3.745, -2.945]",2,"(26.023, 28.853]",26,"(131.45, 140.04]",24,"(15.263, 16.625]",5,"(106.718, 108.225]",24,"(26.326, 29.497]",23,"(4.611, 4.871]",8,"(727.645, 749.607]",33,"(-0.001, 0.00328]",0
1382,-7.454320988,-24.55061728,9.928395062,-0.843478261,16.55909091,94.08333333,13.35194805,75.23529412,20.8372093,3.935064935,771.3679012,0,0.35527096,0.329661389,0.387329279,0.55288784,0.16205619,0.151441985,0.042350438,0.205056916,0.268045786,0.17406368,0.619899074,0,"(-7.488, -6.566]",8,"(-24.569, -23.007]",9,"(9.8, 10.499]",11,"(-0.914, -0.783]",9,"(15.262, 17.018]",20,"(93.736, 99.193]",18,"(12.754, 13.962]",3,"(74.479, 77.85]",10,"(20.015, 21.902]",20,"(3.691, 3.945]",4,"(749.607, 773.561]",34,"(-0.001, 0.00328]",0
1383,-8.132307692,-26.25692308,9.736923077,0.6,17.32962963,132.8571429,14.83823529,93.8,15.09090909,3.661764706,740.9184615,0,0.340360269,0.297741083,0.383013213,0.622360109,0.169597097,0.213854556,0.04791515,0.262858378,0.194126504,0.15982122,0.595206205,0,"(-8.259, -7.488]",7,"(-27.314, -25.829]",7,"(9.173, 9.8]",10,"(0.481, 0.618]",21,"(17.018, 18.161]",21,"(131.45, 140.04]",24,"(13.962, 15.263]",4,"(91.187, 93.871]",17,"(13.166, 15.42]",16,"(3.436, 3.691]",3,"(727.645, 749.607]",33,"(-0.001, 0.00328]",0
1384,-1.403529412,-18.66529412,13.3502924,2.875862069,10.64393939,35.30769231,56.23098592,118.4615385,15.74157303,9.323943662,567.8488235,0,0.488343607,0.439759658,0.464463982,0.731893663,0.104167329,0.056833308,0.202891072,0.339642412,0.202496518,0.454893636,0.454855973,0,"(-1.62, -0.788]",13,"(-19.687, -17.857]",12,"(12.722, 13.884]",14,"(2.87, 3.122]",36,"(9.419, 10.699]",15,"(30.214, 37.363]",7,"(54.951, 57.298]",21,"(117.1, 120.066]",29,"(15.42, 16.833]",17,"(9.221, 9.503]",27,"(562.688, 595.801]",28,"(-0.001, 0.00328]",0
1385,-7.645669291,-22.87783019,9.456132075,-0.3,20.72903226,41.09375,69.41206897,148.8333333,36.21487603,8.775862069,773.6850394,0,0.351062713,0.360954651,0.376683762,0.579044568,0.202865484,0.066146881,0.252241514,0.434205405,0.465861084,0.426331529,0.621778149,0,"(-8.259, -7.488]",7,"(-23.007, -21.409]",10,"(9.173, 9.8]",10,"(-0.306, -0.212]",14,"(19.788, 21.333]",23,"(37.363, 43.464]",8,"(67.898, 70.504]",26,"(145.612, 152.467]",36,"(32.965, 39.69]",25,"(8.561, 8.791]",24,"(773.561, 812.449]",35,"(-0.001, 0.00328]",0
1386,7.076444444,-5.902643172,19.00486726,-0.296052632,1.62605042,40.59090909,39.61724138,45.1,5.431372549,6.674876847,309.1257778,0,0.674840291,0.678513884,0.59192659,0.579234548,0.015913406,0.065337479,0.140688625,0.11123027,0.069868114,0.316843152,0.245045403,0,"(6.576, 7.466]",22,"(-6.247, -4.991]",22,"(18.189, 19.031]",18,"(-0.306, -0.212]",14,"(1.472, 2.128]",8,"(37.363, 43.464]",8,"(39.152, 41.886]",15,"(44.166, 50.503]",2,"(5.36, 6.488]",11,"(6.674, 6.86]",16,"(302.402, 330.602]",18,"(-0.001, 0.00328]",0
1387,1.162698413,-22.6984127,21.30079365,-3.466666667,7.85,66.81818182,10.4780083,41.57142857,1.727272727,3.290456432,492.0055556,0.011904762,0.544781632,0.364311061,0.643680218,0.426638032,0.076824332,0.107554417,0.031590306,0.100244015,0.022219299,0.140471279,0.393351134,0.000100181,"(1.089, 1.977]",16,"(-23.007, -21.409]",10,"(20.224, 21.561]",20,"(-3.745, -2.945]",2,"(6.688, 8.209]",13,"(65.965, 70.98]",13,"(8.489, 10.956]",1,"(35.963, 44.166]",1,"(1.504, 2.146]",7,"(3.056, 3.436]",2,"(475.888, 497.903]",25,"(0.00328, 0.0186]",1
1388,-0.981481481,-23.02345679,23.46666667,-4.047826087,8.290909091,61.33333333,12.39220779,51.21052632,5.1875,3.233766234,556.4419753,0.132098765,0.497625539,0.358230377,0.692502248,0.398667771,0.081139306,0.098725687,0.038757136,0.130255477,0.066730986,0.137516989,0.445605628,0.001111642,"(-1.62, -0.788]",13,"(-24.569, -23.007]",9,"(23.462, 24.369]",23,"(-4.901, -3.745]",1,"(8.209, 9.419]",14,"(59.501, 65.965]",12,"(10.956, 12.754]",2,"(50.503, 55.119]",3,"(4.169, 5.36]",10,"(3.056, 3.436]",2,"(531.605, 562.688]",27,"(0.0684, 0.207]",3
